day,month,date,outlet_id,outlet_name,media_type,unit_of_analysis,topic_economy,topic_debates,topic_employment,topic_nhs,topic_polls,topic_schools,immigration,topic_eu,topic_housing,con_mention,lab_mention,ld_mention,snp_mention,pc_mention,ukip_mention,green_mention,cameron,miliband,clegg,sturgeon,wood,farage,bennett,tone_overall,posemo_overall,negemo_overall,con_tone,con_posemo,con_negemo,lab_tone,lab_posemo,lab_negemo,ld_tone,ld_posemo,ld_negemo,snp_tone,snp_posemo,snp_negemo,pc_tone,pc_posemo,pc_negemo,ukip_tone,ukip_posemo,ukip_negemo,green_tone,green_posemo,green_negemo,cameron_tone,cameron_posemo,cameron_negemo,miliband_tone,miliband_posemo,miliband_negemo,clegg_tone,clegg_posemo,clegg_negemo,sturgeon_tone,sturgeon_posemo,sturgeon_negemo,wood_tone,wood_posemo,wood_negemo,farage_tone,farage_posemo,farage_negemo,bennett_tone,bennett_posemo,bennett_negemo
24,4,24apr2015,90,Green party tweets,social_media,tweet,.08510638,0,0,.04255319,.021276595,.04255319,0,.021276595,.04255319, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
25,4,25apr2015,90,Green party tweets,social_media,tweet,.06666667,0,.06666667,.2,0,0,.06666667,0,.06666667, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26,4,26apr2015,90,Green party tweets,social_media,tweet,.043478262,.043478262,0,.13043478,.043478262,.13043478,0,.043478262,.043478262, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
27,4,27apr2015,90,Green party tweets,social_media,tweet,.05882353,0,0,0,0,0,.11764706,0,.11764706, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
28,4,28apr2015,90,Green party tweets,social_media,tweet,.020833334,.083333336,.020833334,.041666668,0,.0625,0,.020833334,.083333336, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
29,4,29apr2015,90,Green party tweets,social_media,tweet,.085714288,.11428571,.085714288,.22857143,.11428571,0,0,0,.028571429, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30,4,30apr2015,90,Green party tweets,social_media,tweet,.075471699,.03773585,0,.075471699,0,.075471699,0,.056603774,.13207547, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1,5,01may2015,90,Green party tweets,social_media,tweet,.078947365,.02631579,.02631579,.15789473,0,.02631579,0,.02631579,.10526316, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,5,02may2015,90,Green party tweets,social_media,tweet,.15000001,0,.050000001,.1,0,.1,0,0,.1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3,5,03may2015,90,Green party tweets,social_media,tweet,.090909094,0,.045454547,.090909094,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4,5,04may2015,90,Green party tweets,social_media,tweet,.14285715,0,0,.035714287,.035714287,.071428575,.10714286,.035714287,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5,5,05may2015,90,Green party tweets,social_media,tweet,.051282052,0,.051282052,.025641026,0,.07692308,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6,5,06may2015,90,Green party tweets,social_media,tweet,.045454547,0,.022727273,.022727273,0,.022727273,.022727273,.022727273,.090909094, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7,5,07may2015,90,Green party tweets,social_media,tweet,.016129032,0,.032258064,.048387095,.14516129,.032258064,0,0,.080645159, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30,3,30mar2015,91,Conservative party facebook,social_media,faceb,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31,3,31mar2015,91,Conservative party facebook,social_media,faceb,.5,0,.75,.25,0,.25,0,0,.25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1,4,01apr2015,91,Conservative party facebook,social_media,faceb,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,02apr2015,91,Conservative party facebook,social_media,faceb,0,.25,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3,4,03apr2015,91,Conservative party facebook,social_media,faceb,.2,0,.2,0,0,0,0,.40000001,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4,4,04apr2015,91,Conservative party facebook,social_media,faceb,.2,0,.2,.2,0,0,0,0,.2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5,4,05apr2015,91,Conservative party facebook,social_media,faceb,0,0,.25,0,.25,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6,4,06apr2015,91,Conservative party facebook,social_media,faceb,.14285715,0,.2857143,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7,4,07apr2015,91,Conservative party facebook,social_media,faceb,.16666667,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8,4,08apr2015,91,Conservative party facebook,social_media,faceb,.22222222,.11111111,.22222222,0,0,.22222222,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9,4,09apr2015,91,Conservative party facebook,social_media,faceb,.25,0,.25,.25,0,.25,0,.125,.625, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10,4,10apr2015,91,Conservative party facebook,social_media,faceb,.42857143,0,.2857143,.14285715,0,.14285715,0,0,.14285715, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11,4,11apr2015,91,Conservative party facebook,social_media,faceb,.2,0,0,.80000001,0,0,0,0,.2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12,4,12apr2015,91,Conservative party facebook,social_media,faceb,0,0,0,.75,0,0,0,0,.75, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13,4,13apr2015,91,Conservative party facebook,social_media,faceb,.25,0,0,0,0,0,0,0,.25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
14,4,14apr2015,91,Conservative party facebook,social_media,faceb,0,0,.2857143,0,0,0,0,0,.14285715, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
15,4,15apr2015,91,Conservative party facebook,social_media,faceb,.5,0,.25,0,0,.25,0,0,.25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
16,4,16apr2015,91,Conservative party facebook,social_media,faceb,.66666669,0,0,0,0,.33333334,0,0,.33333334, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
17,4,17apr2015,91,Conservative party facebook,social_media,faceb,.07692308,0,.46153846,.07692308,0,0,0,0,.15384616, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18,4,18apr2015,91,Conservative party facebook,social_media,faceb,0,0,0,0,0,0,0,0,.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19,4,19apr2015,91,Conservative party facebook,social_media,faceb,.42857143,0,.2857143,.2857143,0,.14285715,0,0,.2857143, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
20,4,20apr2015,91,Conservative party facebook,social_media,faceb,.375,0,.5,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
21,4,21apr2015,91,Conservative party facebook,social_media,faceb,.5,0,.25,0,0,0,0,0,.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22,4,22apr2015,91,Conservative party facebook,social_media,faceb,.2,0,.40000001,0,0,0,0,0,.2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23,4,23apr2015,91,Conservative party facebook,social_media,faceb,.42857143,0,0,.14285715,.14285715,0,0,0,.14285715, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24,4,24apr2015,91,Conservative party facebook,social_media,faceb,.11111111,0,.11111111,0,0,0,.11111111,.11111111,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
25,4,25apr2015,91,Conservative party facebook,social_media,faceb,.33333334,0,.33333334,0,0,0,0,0,.16666667, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26,4,26apr2015,91,Conservative party facebook,social_media,faceb,.42857143,0,.14285715,0,0,0,0,0,.14285715, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
27,4,27apr2015,91,Conservative party facebook,social_media,faceb,.2,0,.80000001,0,0,0,0,0,.2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
28,4,28apr2015,91,Conservative party facebook,social_media,faceb,.5714286,0,.14285715,0,0,0,0,0,.14285715, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
29,4,29apr2015,91,Conservative party facebook,social_media,faceb,.16666667,0,.16666667,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30,4,30apr2015,91,Conservative party facebook,social_media,faceb,.14285715,0,.14285715,0,0,0,0,0,.42857143, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1,5,01may2015,91,Conservative party facebook,social_media,faceb,0,0,.33333334,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,5,02may2015,91,Conservative party facebook,social_media,faceb,.16666667,0,.16666667,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3,5,03may2015,91,Conservative party facebook,social_media,faceb,.2,0,.1,0,.1,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4,5,04may2015,91,Conservative party facebook,social_media,faceb,.11111111,0,0,0,.11111111,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5,5,05may2015,91,Conservative party facebook,social_media,faceb,.375,0,.125,0,0,0,0,0,.125, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6,5,06may2015,91,Conservative party facebook,social_media,faceb,0,0,0,0,0,0,0,0,.33333334, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7,5,07may2015,91,Conservative party facebook,social_media,faceb,.30769232,0,0,0,.23076923,0,0,0,.07692308, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30,3,30mar2015,92,Labour party facebook,social_media,faceb,.18181819,0,0,.090909094,0,0,0,.18181819,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31,3,31mar2015,92,Labour party facebook,social_media,faceb,.30769232,0,.15384616,.23076923,0,0,0,.07692308,.15384616, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1,4,01apr2015,92,Labour party facebook,social_media,faceb,.14285715,0,.42857143,.14285715,0,.071428575,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,02apr2015,92,Labour party facebook,social_media,faceb,.055555556,.11111111,.083333336,.25,0,.055555556,.055555556,.027777778,.083333336, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3,4,03apr2015,92,Labour party facebook,social_media,faceb,0,.1,0,.1,.1,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4,4,04apr2015,92,Labour party facebook,social_media,faceb,.16666667,0,.083333336,.16666667,0,.16666667,.083333336,0,.58333331, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5,4,05apr2015,92,Labour party facebook,social_media,faceb,0,0,.25,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6,4,06apr2015,92,Labour party facebook,social_media,faceb,.1875,0,.1875,.125,0,0,0,0,.0625, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7,4,07apr2015,92,Labour party facebook,social_media,faceb,.14814815,0,.25925925,.66666669,.074074075,.14814815,.074074075,.074074075,.25925925, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8,4,08apr2015,92,Labour party facebook,social_media,faceb,.07692308,0,.30769232,.15384616,.07692308,.07692308,0,0,.07692308, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9,4,09apr2015,92,Labour party facebook,social_media,faceb,.125,0,.125,.125,0,.125,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10,4,10apr2015,92,Labour party facebook,social_media,faceb,0,0,.17647059,0,.05882353,0,0,0,.05882353, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11,4,11apr2015,92,Labour party facebook,social_media,faceb,.2,0,0,.5,0,0,0,0,.30000001, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12,4,12apr2015,92,Labour party facebook,social_media,faceb,.33333334,0,.22222222,.33333334,0,.22222222,0,.11111111,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13,4,13apr2015,92,Labour party facebook,social_media,faceb,.11111111,0,.11111111,.11111111,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
14,4,14apr2015,92,Labour party facebook,social_media,faceb,0,0,0,.14285715,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
15,4,15apr2015,92,Labour party facebook,social_media,faceb,.23076923,0,.23076923,0,0,.23076923,0,0,.07692308, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
16,4,16apr2015,92,Labour party facebook,social_media,faceb,0,.42307693,.11538462,.07692308,.03846154,0,.03846154,0,.11538462, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
17,4,17apr2015,92,Labour party facebook,social_media,faceb,.13333334,.13333334,.33333334,.2,.06666667,.06666667,0,0,.13333334, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18,4,18apr2015,92,Labour party facebook,social_media,faceb,0,0,.11111111,.22222222,.11111111,.11111111,0,0,.11111111, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19,4,19apr2015,92,Labour party facebook,social_media,faceb,.071428575,0,.2857143,.2857143,0,.071428575,0,0,.35714287, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
20,4,20apr2015,92,Labour party facebook,social_media,faceb,.03846154,0,.03846154,.46153846,0,.03846154,0,.03846154,.07692308, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
21,4,21apr2015,92,Labour party facebook,social_media,faceb,.086956523,0,0,.69565219,.043478262,.043478262,0,0,.086956523, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22,4,22apr2015,92,Labour party facebook,social_media,faceb,.14285715,0,.071428575,.85714287,0,0,0,0,.14285715, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23,4,23apr2015,92,Labour party facebook,social_media,faceb,.11111111,0,0,.5,.055555556,.055555556,0,.055555556,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24,4,24apr2015,92,Labour party facebook,social_media,faceb,0,0,0,.25,0,0,0,0,.083333336, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
25,4,25apr2015,92,Labour party facebook,social_media,faceb,0,0,0,.375,.125,0,0,0,.125, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26,4,26apr2015,92,Labour party facebook,social_media,faceb,.40000001,0,0,.40000001,0,0,0,0,.2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
27,4,27apr2015,92,Labour party facebook,social_media,faceb,.18181819,0,.090909094,.090909094,.090909094,.090909094,.090909094,0,.63636363, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
28,4,28apr2015,92,Labour party facebook,social_media,faceb,.090909094,0,.090909094,.090909094,.090909094,.090909094,.090909094,0,.54545456, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
29,4,29apr2015,92,Labour party facebook,social_media,faceb,.10526316,0,.15789473,.15789473,.052631579,.15789473,0,0,.15789473, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30,4,30apr2015,92,Labour party facebook,social_media,faceb,.068965517,0,0,.068965517,.034482758,.034482758,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1,5,01may2015,92,Labour party facebook,social_media,faceb,.050000001,0,.1,.2,.050000001,.050000001,.050000001,0,.050000001, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,5,02may2015,92,Labour party facebook,social_media,faceb,.16666667,0,.11111111,.22222222,0,.055555556,.055555556,0,.16666667, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3,5,03may2015,92,Labour party facebook,social_media,faceb,.05882353,0,.05882353,.35294119,.05882353,.11764706,.05882353,0,.11764706, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4,5,04may2015,92,Labour party facebook,social_media,faceb,.055555556,0,0,.33333334,0,0,0,0,.16666667, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5,5,05may2015,92,Labour party facebook,social_media,faceb,0,0,0,.15789473,0,.10526316,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6,5,06may2015,92,Labour party facebook,social_media,faceb,0,0,0,.2173913,0,0,0,0,.086956523, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7,5,07may2015,92,Labour party facebook,social_media,faceb,.086956523,0,.13043478,.26086956,.26086956,.13043478,.086956523,0,.26086956, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30,3,30mar2015,93,LibDem party facebook,social_media,faceb,0,0,0,0,0,.5,0,0,.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31,3,31mar2015,93,LibDem party facebook,social_media,faceb,1,0,0,1,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1,4,01apr2015,93,LibDem party facebook,social_media,faceb,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,02apr2015,93,LibDem party facebook,social_media,faceb,.1,.30000001,0,0,0,.1,0,0,.2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3,4,03apr2015,93,LibDem party facebook,social_media,faceb,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4,4,04apr2015,93,LibDem party facebook,social_media,faceb,1,0,0,1,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
5,4,05apr2015,93,LibDem party facebook,social_media,faceb,0,0,0,1,0,0,0,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
6,4,06apr2015,93,LibDem party facebook,social_media,faceb,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8,4,08apr2015,93,LibDem party facebook,social_media,faceb,0,0,.5,.5,0,0,0,0,.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9,4,09apr2015,93,LibDem party facebook,social_media,faceb,1,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10,4,10apr2015,93,LibDem party facebook,social_media,faceb,.5,0,0,0,0,0,0,0,.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11,4,11apr2015,93,LibDem party facebook,social_media,faceb,0,0,0,1,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13,4,13apr2015,93,LibDem party facebook,social_media,faceb,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
14,4,14apr2015,93,LibDem party facebook,social_media,faceb,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
15,4,15apr2015,93,LibDem party facebook,social_media,faceb,.5,0,0,0,0,0,0,0,.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
16,4,16apr2015,93,LibDem party facebook,social_media,faceb,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
17,4,17apr2015,93,LibDem party facebook,social_media,faceb,1,0,0,1,0,1,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
20,4,20apr2015,93,LibDem party facebook,social_media,faceb,.5,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
21,4,21apr2015,93,LibDem party facebook,social_media,faceb,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22,4,22apr2015,93,LibDem party facebook,social_media,faceb,.5,0,.5,.5,0,0,0,0,.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23,4,23apr2015,93,LibDem party facebook,social_media,faceb,0,0,0,.5,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24,4,24apr2015,93,LibDem party facebook,social_media,faceb,.5,0,0,.5,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
25,4,25apr2015,93,LibDem party facebook,social_media,faceb,1,0,0,1,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
27,4,27apr2015,93,LibDem party facebook,social_media,faceb,0,0,0,.33333334,0,.33333334,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
28,4,28apr2015,93,LibDem party facebook,social_media,faceb,.33333334,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
29,4,29apr2015,93,LibDem party facebook,social_media,faceb,0,0,0,.66666669,0,.33333334,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
